comp_type,composition,id,energyperatom
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg5_icsd_201040_24,-5.068025961428573
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_154684_19,-5.117715202857143
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_154684_4,-5.049149841428573
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_262231_16,-5.116478948571428
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg129_icsd_086428_24,-5.155533571428571
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_154682_24,-5.1946049571428565
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg5_icsd_201040_10,-4.984498086428571
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg26_icsd_075401_10,-5.158173984285715
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg129_icsd_086428_5,-5.131390407142859
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg5_icsd_201040_20,-4.904188447857143
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg129_icsd_086428_20,-5.0320639114285735
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_154682_20,-5.107676532857143
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_154684_2,-5.099546901428573
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg26_icsd_075401_16,-5.1161085021428585
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg26_icsd_075401_12,-4.892393085
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_154682_16,-5.201972907142856
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_262231_19,-4.9114960014285725
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg14_icsd_107497_18,-2.0065160307142857
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg62_icsd_201197_19,-1.5342496760714286
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg26_icsd_075401_2,-5.098879950714285
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg26_icsd_075401_11,-5.114020117142856
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg129_icsd_086428_17,-4.290104366428571
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg174_icsd_248042_11,-3.6867860557142857
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg129_icsd_086428_2,-4.879774364285715
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_262231_6,-5.274097914285714
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_262231_12,-5.273372295714286
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg26_icsd_075401_17,-5.1793380264285735
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg14_icsd_107497_13,-2.6928126535714285
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg14_icsd_107497_2,-1.607508915
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg174_icsd_248042_14,-3.50533811
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg174_icsd_248042_17,-3.706211347142857
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg129_icsd_086428_9,-5.2322679221428565
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg5_icsd_201040_9,-5.076223685357143
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg26_icsd_075401_21,-5.1078475135714285
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg62_icsd_201197_10,-1.9888631025
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg174_icsd_248042_4,-5.1631600071428565
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg62_icsd_201197_8,-1.530783745
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg62_icsd_201197_24,-2.004526420714286
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg174_icsd_248042_6,-5.0990638128571435
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg129_icsd_086428_16,-4.468218938571429
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg14_icsd_107497_5,-1.5084518835714285
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg26_icsd_075401_9,-5.097090352142857
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg174_icsd_248042_10,-5.147422127142859
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg26_icsd_075401_14,-5.061054685
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg5_icsd_201040_4,-5.0820079596428585
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg129_icsd_086428_15,-5.339436870714286
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_262231_11,-5.245445052857144
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg62_icsd_201197_9,-2.631123273214285
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg5_icsd_201040_23,-5.204164713214285
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg14_icsd_107497_16,-1.9969187532142856
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg62_icsd_201197_22,-1.973796982857143
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg129_icsd_086428_4,-5.04336446
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg26_icsd_075401_8,-5.256124295
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg129_icsd_086428_3,-5.004330817142857
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg174_icsd_248042_15,-4.5764401985714285
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg62_icsd_201197_5,-1.5676488767857144
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg5_icsd_201040_18,-5.179932911071427
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg129_icsd_086428_6,-4.926284737142857
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_262231_22,-5.161201495714286
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_262231_2,-5.271348331428571
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg26_icsd_075401_6,-5.256575475
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg62_icsd_201197_23,-3.5236101978571432
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg174_icsd_248042_19,-4.5047996842857145
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg129_icsd_086428_11,-5.113054179285714
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_262231_10,-5.17754145
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg26_icsd_075401_1,-5.128686609285714
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg129_icsd_086428_13,-5.354937434285715
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_262231_24,-3.6966339757142856
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_154684_16,-5.122273701428571
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg5_icsd_201040_17,-5.185188002857143
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg5_icsd_201040_21,-5.067366478928571
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_154684_20,-4.408459532857143
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg174_icsd_248042_16,-4.840677668571429
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg14_icsd_107497_8,-1.5502214521428572
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg26_icsd_075401_5,-5.159608184285714
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg14_icsd_107497_6,-3.5480028785714284
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg174_icsd_248042_23,-3.6978775957142855
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg26_icsd_075401_23,-4.610041047857143
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_154682_19,-5.117888372857143
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_154684_24,-5.1681376000000006
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg129_icsd_086428_8,-5.013448567857141
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_262231_21,-4.85672541
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg174_icsd_248042_24,-4.00836677
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_262231_20,-5.244711145714286
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg14_icsd_107497_1,-2.6762485732142856
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_262231_23,-4.885391828571429
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_154684_8,-5.272214891428571
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg14_icsd_107497_20,-3.5901903692857142
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_154682_13,-4.9142480114285725
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg14_icsd_107497_22,-1.9910617685714287
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg5_icsd_201040_5,-5.2714856775
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_262231_1,-5.20687439
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg129_icsd_086428_23,-5.112819924285715
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_154682_3,-5.2447913714285725
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_262231_5,-3.7391061157142857
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg5_icsd_201040_6,-5.004615012857143
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg5_icsd_201040_1,-5.271861000714286
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg187_icsd_154684_14,-5.1206638757142855
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg174_icsd_248042_2,-3.9545933585714286
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg174_icsd_248042_9,-3.985569421428572
11113,Mg1Sc1Hg1I1O3,Mg1Sc1Hg1I1O3_sg129_icsd_086428_7,-4.963637029285715
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154682_5,-2.8988348942857143
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg129_icsd_086428_18,-3.5300626228571432
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154684_17,-3.5942835157142854
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154684_3,-4.0863308485714285
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154682_21,-3.782326625714286
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg14_icsd_107497_24,-3.024931270357144
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg5_icsd_201040_15,-3.799054162142857
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg14_icsd_107497_11,-3.3079754157142855
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154682_8,-3.642855201428572
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154684_13,-3.927032852857143
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg174_icsd_248042_8,-3.0894691657142856
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg62_icsd_201197_12,-3.4739995025
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg174_icsd_248042_3,-4.028822811428571
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg129_icsd_086428_1,-3.813156977857144
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154682_14,-3.8253994742857143
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg129_icsd_086428_10,-3.4020060057142856
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154684_18,-3.836080958571429
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg26_icsd_075401_18,-3.763782680714286
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg14_icsd_107497_21,-2.092120199285714
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154684_5,-3.5304476800000004
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg5_icsd_201040_19,-3.765968334642857
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg14_icsd_107497_12,-1.8598019125
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg174_icsd_248042_12,-3.9963716171428567
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg26_icsd_075401_13,-3.959512236428572
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg129_icsd_086428_21,-3.657099081428572
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg174_icsd_248042_5,-3.2085657271428567
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg174_icsd_248042_22,-3.81057977
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg26_icsd_075401_24,-3.8147827914285712
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154682_7,-4.110129938571428
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg62_icsd_201197_14,-3.4714335842857147
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg14_icsd_107497_19,-2.367300375357143
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg62_icsd_201197_11,-3.640698056071429
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg129_icsd_086428_22,-3.7787191914285714
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg14_icsd_107497_3,-3.8203031253571433
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154682_2,-3.6428110357142858
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg14_icsd_107497_17,-1.706224038571429
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg174_icsd_248042_13,-3.4105628685714287
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg174_icsd_248042_18,-3.738213361428572
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg174_icsd_248042_21,-3.7951339957142856
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg14_icsd_107497_10,-2.9903354525
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg26_icsd_075401_15,-4.154406590714286
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg62_icsd_201197_20,-3.2929364857142858
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154682_4,-3.647008448571429
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg14_icsd_107497_15,-2.6184984342857143
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_262231_17,-3.7913666257142857
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_262231_15,-4.092487372857144
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg62_icsd_201197_16,-3.6098126392857135
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg5_icsd_201040_12,-3.795082814285714
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg26_icsd_075401_19,-3.842063146428572
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg174_icsd_248042_20,-3.6611063771428567
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg129_icsd_086428_12,-3.4001330542857144
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_262231_9,-4.180096464285714
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154682_15,-4.09249038
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg26_icsd_075401_7,-3.9421746671428566
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg129_icsd_086428_19,-3.789606647857143
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154682_10,-3.78733799
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg14_icsd_107497_9,-3.8427958732142855
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg5_icsd_201040_7,-3.6185427664285714
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg62_icsd_201197_6,-3.3579515646428573
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154682_18,-3.8250511414285713
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg5_icsd_201040_3,-3.6082142146428566
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg5_icsd_201040_11,-3.6887734885714285
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg5_icsd_201040_8,-3.8344555682142856
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_262231_3,-4.039225901428571
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154684_19,-3.8642754057142854
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154684_4,-3.658032854285714
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg129_icsd_086428_24,-3.6025349742857142
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154682_24,-3.663784862857143
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg174_icsd_248042_7,-4.052149582857143
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg5_icsd_201040_10,-3.839768373928572
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg129_icsd_086428_5,-3.54913842
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg5_icsd_201040_20,-3.6404479335714286
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154684_11,-3.6657181157142857
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg62_icsd_201197_2,-3.7111189121428567
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg129_icsd_086428_20,-3.5751542721428566
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154684_2,-3.6479725542857135
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154682_17,-3.653918201428571
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg62_icsd_201197_3,-3.905642699285714
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg26_icsd_075401_12,-3.683196666428572
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154682_16,-3.786705227142857
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154684_21,-3.82695864
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg14_icsd_107497_4,-2.935079364285714
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg14_icsd_107497_18,-1.8585892467857141
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg14_icsd_107497_7,-2.8867364057142857
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg26_icsd_075401_2,-3.7575617557142857
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg26_icsd_075401_11,-3.623714951428572
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg62_icsd_201197_1,-3.9511419625
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg129_icsd_086428_17,-3.5703696057142857
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg174_icsd_248042_11,-3.9057346171428575
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg129_icsd_086428_2,-3.5909176685714286
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg5_icsd_201040_2,-3.6804070885714286
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_262231_6,-2.6286261014285714
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_262231_12,-3.809307177142857
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg26_icsd_075401_17,-3.750787227142857
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg14_icsd_107497_13,-2.8041234078571438
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg62_icsd_201197_17,-3.229162606785714
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg14_icsd_107497_2,-2.0541290421428573
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154684_6,-3.54405561
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg174_icsd_248042_14,-3.578866941428572
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg5_icsd_201040_13,-3.6615741575
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg174_icsd_248042_17,-3.7775835914285714
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg129_icsd_086428_9,-3.824386327142857
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg5_icsd_201040_9,-3.862924385
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg26_icsd_075401_21,-3.775047841428572
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg26_icsd_075401_20,-3.7628147171428568
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg26_icsd_075401_22,-3.790219342857143
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg174_icsd_248042_4,-3.6157298671428566
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg62_icsd_201197_8,-3.730834576071429
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg5_icsd_201040_16,-3.77840557
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg62_icsd_201197_24,-3.568937011785714
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg174_icsd_248042_6,-3.78850746
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg129_icsd_086428_16,-3.41736862
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg14_icsd_107497_5,-3.294396345714286
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg26_icsd_075401_9,-4.094658616428571
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg174_icsd_248042_10,-3.85818847
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg5_icsd_201040_4,-3.7754367017857136
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg129_icsd_086428_15,-3.5143438835714287
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg62_icsd_201197_9,-4.143142263214286
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg5_icsd_201040_23,-3.807215267857144
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg14_icsd_107497_16,-1.748488055357143
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg62_icsd_201197_22,-3.5722850307142857
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg129_icsd_086428_4,-3.5407234771428566
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg129_icsd_086428_3,-3.599184702142857
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg174_icsd_248042_15,-3.6418405742857134
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg62_icsd_201197_5,-3.7558399107142857
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg5_icsd_201040_18,-3.784140215
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg129_icsd_086428_6,-3.6700646285714287
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_262231_22,-3.7185833771428567
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg26_icsd_075401_6,-3.775782973571428
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg62_icsd_201197_23,-3.370885947857144
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg174_icsd_248042_19,-3.8162244728571433
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg129_icsd_086428_11,-3.5256979728571425
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg174_icsd_248042_1,-3.618856235714286
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg26_icsd_075401_1,-3.958291631428572
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg129_icsd_086428_13,-3.8156392257142855
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg187_icsd_154684_16,-3.5949177557142855
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg5_icsd_201040_17,-3.7002171971428575
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg5_icsd_201040_21,-3.6465082010714283
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg174_icsd_248042_16,-3.7324318428571432
11113,Na1Zn1Sb1O1S3,Na1Zn1Sb1O1S3_sg14_icsd_107497_8,-2.312110771428572
